id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
194853,MEX-2004-2-96-6,2004,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Reuters News,2004-08-31,Gangland slayings hit Mexican border city.""",Reuters News,2004-08-31,Gangland slayings hit Mexican border city.,Chihuahua state prosecutor's spokesman Mauro Cond,1,Ciudad Juárez town,Ciudad Juarez,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2004-08-31T00:00:00,2004-08-31T00:00:00,0,0,0,2,2,2,2
195080,MEX-2004-2-96-8,2004,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Associated Press Newswires,2004-09-13,Mexico's attorney general: Killing of drug lord's brother related to turf war between drug gangs""",Associated Press Newswires,2004-09-13,Mexico's attorney general: Killing of drug lord's brother related to turf war between drug gangs,,2,Culiacán town,outside Culiacan,Sinaloa state,Culiacán municipality,24.79032,-107.38782,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,2,2004-09-11T00:00:00,2004-09-12T00:00:00,0,0,0,3,3,3,3
195102,MEX-2004-2-96-10,2004,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Reuters News,2004-09-23,FEATURE-Gang killings deepen Mexican border city's woes.""",Reuters News,2004-09-23,FEATURE-Gang killings deepen Mexican border city's woes.,,1,Ciudad Juárez town,Ciudad Juarez,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,2,4,2004-08-01T00:00:00,2004-08-31T00:00:00,0,0,0,6,6,6,6
195132,MEX-2004-2-142-98,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,1,"""EFE News Service,2004-10-11,Drug-cartel wars claim five more victims in Mexico""",EFE News Service,2004-10-11,Drug-cartel wars claim five more victims in Mexico,Attorney General Rafael Macedo,1,Nuevo Laredo town,Nuevo Laredo,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,2,2004-10-08T00:00:00,2004-10-10T00:00:00,0,0,0,5,5,5,5
195148,MEX-2004-2-142-99,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,1,"""Reuters News,2004-11-26,UPDATE 1-Eight executed in Cancun drug killings.""",Reuters News,2004-11-26,UPDATE 1-Eight executed in Cancun drug killings.,police official Joaquin Hernandez,5,Highway between Cancun and Merida,highway linking Cancun with the city of Merida,,,20.7468,-88.6926,POINT (-88.692600 20.746800),159303,Mexico,70,Americas,1,1,2004-11-22T00:00:00,2004-11-22T00:00:00,0,0,0,3,3,3,3
195149,MEX-2004-2-142-100,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,2,"""Reuters News,2004-11-26,UPDATE 1-Eight executed in Cancun drug killings."";""Associated Press Newswires,2004-11-26,Nine Bodies Found in Cancun""",Reuters News;Associated Press Newswires,2004-11-26;2004-11-26,UPDATE 1-Eight executed in Cancun drug killings.;Nine Bodies Found in Cancun,Assistant State Attorney General Luis Alfonso Chi,2,Cancún town,Cancun,Quintana Roo state,Benito Juárez municipality,21.165586,-86.854012,POINT (-86.854012 21.165586),160027,Mexico,70,Americas,1,1,2004-11-25T00:00:00,2004-11-25T00:00:00,0,0,0,4,4,4,4
195154,MEX-2004-2-142-101,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,1,"""Associated Press Newswires,2004-12-06,In glitzy Cancun, a growing drug war brews""",Associated Press Newswires,2004-12-06,"In glitzy Cancun, a growing drug war brews",,2,Acapulco town,a few miles (kilometers) west of Acapulco,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,2,2004-11-29T00:00:00,2004-12-02T00:00:00,0,0,0,4,4,4,4
195157,MEX-2004-2-142-102,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,1,"""Associated Press Newswires,2004-12-06,In glitzy Cancun, a growing drug war brews""",Associated Press Newswires,2004-12-06,"In glitzy Cancun, a growing drug war brews",,1,Acapulco town,coast resort of Acapulco,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,2,5,2004-10-01T00:00:00,2004-12-05T00:00:00,0,0,0,4,4,4,4
195184,MEX-2004-2-142-103,2004,True,Clear,2,2-142,4696,Gulf Cartel - Sinaloa Cartel,142,5306,Gulf Cartel - Sinaloa Cartel,1643,782,Gulf Cartel,1636,775,Sinaloa Cartel,1,"""Reuters News,2004-12-28,Gruesome murder wave shakes Mexico's Cancun.""",Reuters News,2004-12-28,Gruesome murder wave shakes Mexico's Cancun.,"Angel Lopez, spokesman for the local district attorney",2,Cancún town,"near a main highway, Cancun area",Quintana Roo state,Benito Juárez municipality,21.165586,-86.854012,POINT (-86.854012 21.165586),160027,Mexico,70,Americas,1,4,2004-12-07T00:00:00,2004-12-26T00:00:00,0,0,0,1,1,1,1
216069,MEX-2014-2-11668-0,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,1,"""Agence France Presse,2015-11-26,Canadian mine digs up gold, Mexico town digs up bodies""",Agence France Presse,2015-11-26,"Canadian mine digs up gold, Mexico town digs up bodies",,1,Carrizalillo town,Carrizalillo village,Guerrero state,Eduardo Neri municipality,17.85077,-99.71263,POINT (-99.712630 17.850770),154961,Mexico,70,Americas,2,4,2014-06-01T00:00:00,2014-06-30T00:00:00,0,0,0,6,6,6,6
216079,GUA-2015-2-461-15,2015,True,Clear,2,2-461,4979,Jalisco Cartel New Generation - Los Zetas,461,5589,Jalisco Cartel New Generation - Los Zetas,2036,1151,Jalisco Cartel New Generation,1973,1088,Los Zetas,3,"""Agence France Presse,2015-11-28,Eight bodies found in Mexico with throats slit: police"";""Associated Press Newswires,2015-11-28,Bodies of 8 slain men found dumped in southeastern Mexico"";""Borderland Beat,2015-11-28,Oaxaca-Veracruz: 8 bodies found slashed to death in ongoing Ver turf war""",Agence France Presse;Associated Press Newswires;Borderland Beat,2015-11-28;2015-11-28;2015-11-28,Eight bodies found in Mexico with throats slit: police;Bodies of 8 slain men found dumped in southeastern Mexico;Oaxaca-Veracruz: 8 bodies found slashed to death in ongoing Ver turf war,"Juan Mateo Rodriguez, an Oaxaca state police deputy",2,Cosolapa town,"El Ejido Colonia Morelos, of the municipality Cosolapa, Oaxaca, on the border of Oaxaca and Veracruz.",Oaxaca state,Cosolapa municipality,18.60194,-96.68278,POINT (-96.682780 18.601940),156407,Mexico,70,Americas,1,2,2015-11-26T00:00:00,2015-11-27T00:00:00,0,0,0,8,8,8,8
216080,GUA-2015-2-462-10,2015,True,Clear,2,2-462,4980,Cartel Independiente de Acapulco - La Barredora,462,5590,Cartel Independiente de Acapulco - La Barredora,2037,1152,Cartel Independiente de Acapulco,2038,1153,La Barredora,1,"""Agence France Presse,2015-11-30,Gunmen kill three at gay party in Acapulco""",Agence France Presse,2015-11-30,Gunmen kill three at gay party in Acapulco,local police official,2,Acapulco town,in Tres Palos on the edge of Acapulco,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2015-11-29T00:00:00,2015-11-29T00:00:00,0,0,0,3,3,3,3
216212,GUA-2015-2-461-10,2015,True,Clear,2,2-461,4979,Jalisco Cartel New Generation - Los Zetas,461,5589,Jalisco Cartel New Generation - Los Zetas,2036,1151,Jalisco Cartel New Generation,1973,1088,Los Zetas,1,"""Agence France Presse,2015-12-30,Gunmen kill three at Mexican funeral""",Agence France Presse,2015-12-30,Gunmen kill three at Mexican funeral,officials,1,Xalapa town,"Xalapa
Veracruz",Veracruz state,Xalapa municipality,19.53124,-96.91589,POINT (-96.915890 19.531240),157847,Mexico,70,Americas,1,1,2015-12-29T00:00:00,2015-12-29T00:00:00,0,0,0,3,3,3,3
218867,MEX-2015-2-414-20,2015,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Justice in Mexico,2016-04-29,Drug Violence in Mexico Data and Analysis Through 2015""",Justice in Mexico,2016-04-29,Drug Violence in Mexico Data and Analysis Through 2015,Drug Violence in Mexico report,4,Zacatecas state,Zacatecas,Zacatecas state,,23.0,-103.0,POINT (-103.000000 23.000000),162875,Mexico,70,Americas,2,5,2015-01-01T00:00:00,2015-12-31T00:00:00,0,0,0,0,0,22,0
218051,MEX-2015-2-14800-19,2015,True,Clear,2,2-14800,13738,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,14800,14800,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,1636,775,Sinaloa Cartel,6485,6485,Sinaloa Cartel - Forces of Damaso faction,1,"""Borderland Beat,2015-09-19,PGJE hunts the child killers of Las Fuezas Especiales de ""Los Damaso""""",Borderland Beat,2015-09-19,"PGJE hunts the child killers of Las Fuezas Especiales de ""Los Damaso""",Borderland Beat,5,Highway between La Paz and Cabo San Lucas,kilometre 19 of the La Paz - Cabo San Lucas highway,Baja California Sur state,,23.7306,-110.2333,POINT (-110.233300 23.730600),163580,Mexico,70,Americas,1,1,2015-09-03T00:00:00,2015-09-03T00:00:00,0,0,3,1,4,4,4
217900,MEX-2008-2-11663-248,2008,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2015-10-20,The fall of M1 Manuel Torres Felix ""El Ondeado"", his history and his death""",Borderland Beat,2015-10-20,"The fall of M1 Manuel Torres Felix ""El Ondeado"", his history and his death",Borderland Beat,1,Guasave town,Guasave,Sinaloa state,Guasave municipality,25.56745,-108.46756,POINT (-108.467560 25.567450),166464,Mexico,70,Americas,2,4,2008-04-01T00:00:00,2008-04-30T00:00:00,0,0,0,3,3,3,3
218075,MEX-2015-2-14800-20,2015,True,Clear,2,2-14800,13738,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,14800,14800,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,1636,775,Sinaloa Cartel,6485,6485,Sinaloa Cartel - Forces of Damaso faction,1,"""Borderland Beat,2015-09-16,They are hunting ""La Muneca""""",Borderland Beat,2015-09-16,"They are hunting ""La Muneca""",Borderland Beat,1,Culiacán town,"Calle Rio San Lorenzo, Culiacan",Sinaloa state,Culiacán municipality,24.79032,-107.38782,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,2015-08-29T00:00:00,2015-08-29T00:00:00,0,0,0,1,1,1,1
183566,MEX-2012-2-11663-1643,2012,False,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,-1,"Borderland beat, Seven Slain in Sinaloa , 2012-03-25",,,,,2,Angostura town,"Along the Benito Juarez highway , Sinaloa
near the town of Angostura",Sinaloa state,Angostura municipality,25.36586,-108.16107,POINT (-108.161070 25.365860),165744,Mexico,70,Americas,1,1,2012-03-23T00:00:00,2012-03-23T00:00:00,0,0,5,2,7,7,7
183571,MEX-2012-2-11663-1648,2012,False,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,-1,"Insight Crime, Mexican Armed Group Burns Down Sinaloa Village , 2012-11-29",,,,,1,Las Tatemas village,"Las Tatemas, Sinaloa, municipio de Sinaloa",Sinaloa state,Sinaloa municipality,26.00083,-108.19444,POINT (-108.194440 26.000830),167184,Mexico,70,Americas,1,1,2012-11-24T00:00:00,2012-11-24T00:00:00,0,0,0,2,2,2,2
183573,MEX-2012-2-11663-1650,2012,False,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,-1,"AP, 9 slain in Mexican town as cartels clash in western state of Sinaloa, 2012-12-26",,,,Officials,1,Platanar de los Ontiveros town,"El Platanar de Los Ontiveros, Sinaloa",Sinaloa state,Concordia municipality,23.52102,-105.99137,POINT (-105.991370 23.521020),163589,Mexico,70,Americas,1,1,2012-12-25T00:00:00,2012-12-25T00:00:00,0,0,1,0,1,9,0
183591,MEX-2002-3-70-55,2002,False,Clear,3,70,641,Government of Mexico - Civilians,70,1108,Government of Mexico - Civilians,70,10,Government of Mexico,9999,1,Civilians,-1,"Reuters, 2002-06-13",,,,,6,Mexico,,,,23.0,-102.0,POINT (-102.000000 23.000000),162877,Mexico,70,Americas,1,5,2002-01-01T00:00:00,2002-06-13T00:00:00,0,0,0,0,0,1,0
157683,GUA-2014-2-462-0,2014,False,Clear,2,2-462,4980,Cartel Independiente de Acapulco - La Barredora,462,5590,Cartel Independiente de Acapulco - La Barredora,2037,1152,Cartel Independiente de Acapulco,2038,1153,La Barredora,1,"""EFE News Service,2014-04-25,3 Found murdered in Mexican resort city""",EFE News Service,2014-04-25,3 Found murdered in Mexican resort city,a Mexican official,1,Acapulco town,"city of Acapulco
 Guerrero state ",Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,2,2014-04-21T00:00:00,2014-04-24T00:00:00,0,0,0,0,0,3,0
157542,MEX-2014-2-12701-8,2014,False,Clear,2,2-12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,2035,1150,Los Caballeros Templarios,2,"""Associated Press Newswires,2014-01-05,Mexico jet crash kills 1, injures 4, including doctor who leads vigilante group"";""EFE News Service,2014-01-05,Mexican self-defense group's leader injured in plane crash""",Associated Press Newswires;EFE News Service,2014-01-05;2014-01-05,"Mexico jet crash kills 1, injures 4, including doctor who leads vigilante group;Mexican self-defense group's leader injured in plane crash",security officials,1,Parácuaro town,"town of Paracuaro 
 a Michoacan town",Michoacán state,Parácuaro municipality,19.14926,-102.21871,POINT (-102.218710 19.149260),157116,Mexico,70,Americas,1,1,2014-01-04T00:00:00,2014-01-04T00:00:00,0,0,0,1,1,1,1
217491,MEX-2015-2-14801-11,2015,True,Clear,2,2-14801,13739,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,14801,14801,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,6487,6487,Sinaloa Cartel - El Pepillo faction,6486,6486,Sinaloa Cartel - Los 28 faction,1,"""Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso""",Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso,Borderland Beat,1,La Paz town,"Miramar Colonia, La Paz",Baja California Sur state,La Paz municipality,24.13811,-110.30973,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,1,2015-04-22T00:00:00,2015-04-22T00:00:00,2,0,0,0,2,2,2
217492,MEX-2015-2-14801-12,2015,True,Clear,2,2-14801,13739,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,14801,14801,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,6487,6487,Sinaloa Cartel - El Pepillo faction,6486,6486,Sinaloa Cartel - Los 28 faction,1,"""Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso""",Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso,Borderland Beat,1,La Paz town,"Barrio Las Palmitas del Poblado de El Pescadero, La Paz",Baja California Sur state,La Paz municipality,24.13811,-110.30973,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,1,2015-04-23T00:00:00,2015-04-23T00:00:00,0,0,0,1,1,1,1
217532,MEX-2015-2-14353-35,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-14,Tijuana: 4 executed overnight""",Borderland Beat,2015-05-14,Tijuana: 4 executed overnight,Borderland Beat,2,Tijuana town,in Tijuana,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,2,2,2015-05-13T00:00:00,2015-05-14T00:00:00,0,0,0,4,4,4,4
217554,MEX-2015-2-14353-40,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-21,Another Agent executed in Tijuana.""",Borderland Beat,2015-05-21,Another Agent executed in Tijuana.,Borderland Beat,2,Tijuana town,Tijuana area,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-05-21T00:00:00,2015-05-21T00:00:00,0,0,0,3,3,3,3
217567,MEX-2015-2-414-12,2015,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2015-12-24,Fresnillo: Man Found Dead After Interrogation Video""",Borderland Beat,2015-12-24,Fresnillo: Man Found Dead After Interrogation Video,Borderland Beat,1,Fresnillo town,"neighborhood of Obrera, Fresnillo city, Zacatecas",Zacatecas state,Fresnillo municipality,23.18126,-102.87136,POINT (-102.871360 23.181260),162875,Mexico,70,Americas,1,1,2015-12-24T00:00:00,2015-12-24T00:00:00,0,0,0,1,1,1,1
217618,MEX-2015-2-14353-3,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-11-30,Video of Sinaloa vs CAF shootout in Tijuana""",Borderland Beat,2015-11-30,Video of Sinaloa vs CAF shootout in Tijuana,"Borderland Beat, State Counsel for Security in Baja California intelligence unit ",1,Tijuana town,"""El Yonke Shaggy"" in Tijuana ",Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-11-24T00:00:00,2015-11-24T00:00:00,0,0,2,0,2,2,2
217620,MEX-2015-2-14353-4,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,2,"""Borderland Beat,2015-11-30,Video of Sinaloa vs CAF shootout in Tijuana"";""Borderland Beat,2015-11-19,Tijuana: 'El Viejon' left in black bags by Aquiles""",Borderland Beat;Borderland Beat,2015-11-30;2015-11-19,Video of Sinaloa vs CAF shootout in Tijuana;Tijuana: 'El Viejon' left in black bags by Aquiles,Borderland Beat,1,Tijuana town,Tijuana,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-11-13T00:00:00,2015-11-13T00:00:00,0,1,0,0,1,1,1
217629,MEX-2015-2-14353-56,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-11-30,Video of Sinaloa vs CAF shootout in Tijuana""",Borderland Beat,2015-11-30,Video of Sinaloa vs CAF shootout in Tijuana,Borderland Beat,1,Tijuana town,Tijuana,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,2,3,2015-11-23T00:00:00,2015-11-29T00:00:00,0,0,0,13,13,13,13
217684,MEX-2015-2-96-3,2015,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2015-05-28,""El Indio Mario"" alleged Jefe of CDS in Guachochi arrested""",Borderland Beat,2015-05-28,"""El Indio Mario"" alleged Jefe of CDS in Guachochi arrested",Borderland Beat,1,Guachochi town,City of Guachochi,Chihuahua state,Guachochi municipality,26.82001,-107.0745,POINT (-107.074500 26.820010),167906,Mexico,70,Americas,1,1,2015-02-08T00:00:00,2015-02-08T00:00:00,0,0,0,2,2,2,2
217687,MEX-2015-2-96-10,2015,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2015-05-28,""El Indio Mario"" alleged Jefe of CDS in Guachochi arrested""",Borderland Beat,2015-05-28,"""El Indio Mario"" alleged Jefe of CDS in Guachochi arrested","Borderland Beat
families",4,Chihuahua state,"highway Guachochi to Yoquivo
Chihuahua",Chihuahua state,,28.5,-106.0,POINT (-106.000000 28.500000),170789,Mexico,70,Americas,1,2,2015-05-19T00:00:00,2015-05-20T00:00:00,0,0,0,3,3,3,3
217698,MEX-2015-2-14353-33,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-30,Tijuana drug rivalries turn violent""",Borderland Beat,2015-05-30,Tijuana drug rivalries turn violent,"authorities
Borderland Beat",1,Tijuana town,Tijuana,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-04-11T00:00:00,2015-04-11T00:00:00,0,0,1,0,1,1,1
217847,MEX-2015-2-14796-0,2015,True,Clear,2,2-14796,13735,Sinaloa Cartel - Los Memos faction - Sinaloa Cartel - Los Salazar faction,14796,14796,Sinaloa Cartel - Los Memos faction - Sinaloa Cartel - Los Salazar faction,6481,6481,Sinaloa Cartel - Los Memos faction,6482,6482,Sinaloa Cartel - Los Salazar faction,1,"""Borderland Beat,2015-06-13,Sonoyta Sonora: Border Violence Erupts as “Los Memos” and “Los Salazar"" clash for control""",Borderland Beat,2015-06-13,"Sonoyta Sonora: Border Violence Erupts as “Los Memos” and “Los Salazar"" clash for control",Borderland Beat,2,Sonoyta town,"Sonoyta area, Sonora",Sonora state,General Plutarco Elías Calles municipality,31.86165,-112.85129,POINT (-112.851290 31.861650),175095,Mexico,70,Americas,2,4,2015-03-01T00:00:00,2015-03-31T00:00:00,0,0,0,9,9,9,9
217486,MEX-2015-2-14801-9,2015,True,Clear,2,2-14801,13739,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,14801,14801,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,6487,6487,Sinaloa Cartel - El Pepillo faction,6486,6486,Sinaloa Cartel - Los 28 faction,1,"""Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso""",Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso,Borderland Beat,5,Road between La Paz and Los Planes,highway La Paz to Los Planes,Baja California Sur state,La Paz municipality,24.0994,-110.266,POINT (-110.266000 24.099400),164300,Mexico,70,Americas,1,1,2015-04-17T00:00:00,2015-04-17T00:00:00,0,0,0,1,1,1,1
217489,MEX-2015-2-14801-10,2015,True,Clear,2,2-14801,13739,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,14801,14801,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,6487,6487,Sinaloa Cartel - El Pepillo faction,6486,6486,Sinaloa Cartel - Los 28 faction,1,"""Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso""",Borderland Beat,2015-05-06,Divisions in Fuerzas Especiales de Los Damaso,Borderland Beat,1,La Paz town,"Campestre de El Mezquitito Colonia, La Paz",Baja California Sur state,La Paz municipality,24.13811,-110.30973,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,1,2015-04-21T00:00:00,2015-04-21T00:00:00,0,1,0,0,1,1,1
217533,MEX-2015-2-14353-34,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-14,Tijuana: 4 executed overnight""",Borderland Beat,2015-05-14,Tijuana: 4 executed overnight,Borderland Beat,1,Tijuana town,in Tijuana,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,2,4,2015-05-04T00:00:00,2015-05-14T00:00:00,0,0,0,5,5,5,5
217537,MEX-2015-2-14353-37,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-16,More executions and more banners in Tijuana.""",Borderland Beat,2015-05-16,More executions and more banners in Tijuana.,Borderland Beat,1,Tijuana town,"in Tijuana, Sanchez Taboada district",Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-05-16T00:00:00,2015-05-16T00:00:00,0,0,0,1,1,1,1
217539,MEX-2015-2-14353-2,2015,True,Clear,2,2-14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,1636,775,Sinaloa Cartel,1660,799,Tijuana Cartel,1,"""Borderland Beat,2015-05-16,More executions and more banners in Tijuana.""",Borderland Beat,2015-05-16,More executions and more banners in Tijuana.,Borderland Beat,1,Tijuana town,outside a Mormon church temple located near the third stage of the Tijuana River Canal,Baja California state,Tijuana municipality,32.5027,-117.00371,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,2015-05-16T00:00:00,2015-05-16T00:00:00,0,0,0,2,2,2,2
